time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-0.6704789940537766,2.885306110459797,17.407343496487155,0.20913874796396392,0.15083431795860314,0.0,-0.9210278753619136,3.2530075476911966,5.218147603377582,-0.009033788721681703,0.14445630528830442,0.0,491.36329093759167,492.42791960324877,488.9863163928202,490.2145872910007
2.880000000000002,-0.7294108548118305,3.0852571096564665,17.726138569412935,0.2087635762970823,0.1607847447481472,0.0,-1.0443674061051527,3.4115920071008463,5.407030715885514,-0.0056009864003519205,0.13078912052327396,0.0,501.7488382894692,500.77124358076344,501.332577007601,501.58210455150055
2.940000000000002,-0.7950378857544543,3.2935157992586053,18.050643267503084,0.21250803737259716,0.1693863965422766,0.0,-1.1439344857010545,3.530507272638297,5.409356342075715,0.01535989180003872,0.11999879113089502,0.0,447.0762777795836,446.21074658394105,446.44444595414467,448.1517848071978
3.000000000000002,-0.8664919848829821,3.508563802455025,18.37348809470573,0.21361260852000719,0.18072952274485754,0.0,-1.2388117654837973,3.637721829107465,5.3520490371266645,0.018996935620931847,0.0964681453688246,0.0,428.8904978751749,426.89860871146414,428.11652540658906,428.42587178299937
3.0600000000000023,-0.9440828375355554,3.7303545688357884,18.69433449007009,0.2148962107284671,0.18674053791325562,0.0,-1.3480476816268958,3.755240903411739,5.342532010336142,0.02212058081204405,0.08995787831111064,0.0,444.1468216855907,443.6200039615796,444.4756516687456,444.7316009053118
3.1200000000000023,-1.0287517320628452,3.9596657328112803,19.016707741067115,0.21893957423282018,0.19366100858634017,0.0,-1.4748241862612967,3.8885760238967,5.402426313397971,0.03901398797919572,0.07518528427096548,0.0,468.22356062798434,467.0782068408661,466.1869103641426,467.50549695982073
3.1800000000000024,-1.1210800949179016,4.196940833413288,19.34225864645778,0.22128390616461946,0.19839117322222588,0.0,-1.6031349555917513,4.020562065845064,5.448603918964537,0.039177458954574,0.07925044332731847,0.0,464.33807702513974,464.6612929575102,464.6989576994727,464.71245929413374
3.2400000000000024,-1.22193605268258,4.442951981909433,19.6740463720282,0.22652729700668228,0.20553583517759577,0.0,-1.7593043737873655,4.179950359702543,5.609442753569189,0.05664724309130942,0.06107363046250949,0.0,500.9922938636264,499.67220360147644,500.9797609437468,502.24957334733307
3.3000000000000025,-1.3317567223558482,4.69801857963663,20.01278625682396,0.23422014829015936,0.21253222069361488,0.0,-1.9018910196620955,4.322732890429486,5.680734713034664,0.03271544197756866,0.07990512950508198,0.0,476.457097882682,477.89805383487726,478.1503246003144,476.3245673928833
3.3600000000000025,-1.4496785547588482,4.961120006591792,20.35306906134278,0.23706639106291316,0.21891229369511755,0.0,-2.029353275686754,4.4473476787989386,5.661598408894961,0.02115006990532572,0.06485790741452835,0.0,450.6152869457062,449.4012886768683,451.87160953579024,450.9383239644652
3.4200000000000026,-1.5759503781853983,5.232341492426208,20.694771686339347,0.23939382227409212,0.22286825157677814,0.0,-2.1799391920534474,4.593239837931041,5.7275936071460185,0.031283618048525474,0.06668719711969315,0.0,478.78019005626146,478.92220565196584,478.1628006144958,478.9343826660792
3.4800000000000026,-1.7115492816967615,5.512545319277312,21.041291807579764,0.2414346312499953,0.22726897013129754,0.0,-2.340267388304157,4.746684210035667,5.821968761589416,0.03467643953713188,0.07251383525376319,0.0,489.28496781050734,489.72174420745995,488.89145304543484,489.14452953679495
3.5400000000000027,-1.857669323053227,5.802808111733684,21.396779991946254,0.24836961270383018,0.23313209221250908,0.0,-2.5306781283085007,4.928932871256267,6.025492731143235,0.0576416506933033,0.08483802218678323,0.0,523.4303323656222,524.2911576873405,522.7110813655437,524.31009699338
3.6000000000000028,-2.0131534181858464,6.101867087780213,21.75543566100988,0.259518253367804,0.23895980194768907,0.0,-2.652574762583885,5.0403867482342175,5.929398307351074,0.08684285336944579,0.09312075757642853,0.0,435.23909390054,435.9385011658145,433.146587668395,435.5997640868429
3.660000000000003,-2.1772442318031096,6.409024692508472,22.112963542588727,0.2732753443165308,0.2473471331921706,0.0,-2.8176597268504686,5.199070269896054,5.986553993372954,0.11768944756476028,0.11028999050958277,0.0,485.31535918636246,486.6101698109598,484.4537903496577,486.7755147116745
3.720000000000003,-2.349801699544768,6.724224152153142,22.467674872628134,0.29181112543862575,0.25896973171533677,0.0,-2.93508089465321,5.3086996957856005,5.836724462068921,0.15361501093476965,0.08455232091172202,0.0,421.28979120728354,419.0674059556039,419.758446523555,422.88209677713235
3.780000000000003,-2.5307720063474664,7.047520511454794,22.817646923544835,0.3019667757367932,0.26870035725839525,0.0,-3.097962076178096,5.468297539852539,5.827807000236274,0.16309537287983594,0.05968036763857067,0.0,470.5781926493963,468.6526809814787,469.5365645038183,470.2934920209097
3.840000000000003,-2.7203142090928254,7.3790590753728384,23.162295274541094,0.31185890695554264,0.2723282582565334,0.0,-3.2204875715089427,5.5835638381878105,5.660573965262224,0.15812446265279181,0.05581726277358918,0.0,418.02263835169344,417.6883590986617,417.90349369526984,417.4964582741788
3.900000000000003,-2.9180323700989437,7.718453232199358,23.499475866882676,0.3214371983653672,0.27566529167155895,0.0,-3.370350616714722,5.730038110097162,5.578243394029621,0.16043643350319559,0.0546389443458779,0.0,448.6416656829292,448.54799082323666,446.75059673846226,446.9629299747621
3.960000000000003,-3.124210628783103,8.066047986165849,23.8295715585779,0.3315113460272192,0.2900847012114891,0.0,-3.5032832169835846,5.856885762664948,5.424580029222327,0.16666487946988104,0.016854988720182297,0.0,426.1671102002661,422.9252310467732,423.1726363060733,423.7351959383397
